fortune_rank_2025,company_name,ticker,cik,cik_padded,target_report_year,download_status,failure_reason,form_type,filing_date,report_date,accession_number,primary_document,sec_filing_url,sec_document_url,local_html_path,local_text_path,total_words,ai_keyword_count,ai_keyword_per_10k_words,sample_role,has_10k_text,audit_category,analysis_treatment,sec_sic_code,sec_sic_description,naics_code,naics_description,naics_sector_code,naics_sector_name,naics_source,industry_enrichment_status,industry_enrichment_reason,final_dataset_role,has_10k_text_final,has_ai_window_k5,is_primary_text_sample,is_k5_topic_sample,ai_window_count,topic_0_count,topic_0_share,topic_1_count,topic_1_share,topic_2_count,topic_2_share,topic_3_count,topic_3_share,topic_4_count,topic_4_share,AI_Privacy_Data_Law_Topic_Count,AI_Privacy_Data_Law_Topic_Share,AI_Business_Product_Topic_Count,AI_Business_Product_Topic_Share,AI_Cybersecurity_Risk_Topic_Count,AI_Cybersecurity_Risk_Topic_Share,AI_Infrastructure_Topic_Count,AI_Infrastructure_Topic_Share,AI_AIUse_LegalRisk_Topic_Count,AI_AIUse_LegalRisk_Topic_Share,AI_NegativeSensitive_Topic_Count,AI_NegativeSensitive_Topic_Share,AI_Negative_Orientation,k,k5_topic_0_label,k5_topic_1_label,k5_topic_2_label,k5_topic_3_label,k5_topic_4_label,AI_Dominant_Topic_ID,AI_Dominant_Topic_Label
11,Microsoft,MSFT,789019,0000789019,2023,success,,10-K,2023-07-27,2023-06-30,0000950170-23-035122,msft-20230630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/,https://www.sec.gov/Archives/edgar/data/789019/000095017023035122/msft-20230630.htm,data/raw/sec_10k_html/top100/chunk_01/MSFT/2023_MSFT_10k.html,data/processed/sec_10k_text/top100/chunk_01/MSFT/2023_MSFT_10k.txt,47775,18,3.767661,primary_text_sample,TRUE,,,7372,Services-Prepackaged Software,,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,71,3,0.042254,3,0.042254,4,0.056338,49,0.690141,12,0.169014,3,0.042254,3,0.042254,4,0.056338,49,0.690141,12,0.169014,19,0.267606,-0.422535,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
11,Microsoft,MSFT,789019,0000789019,2024,success,,10-K,2024-07-30,2024-06-30,0000950170-24-087843,msft-20240630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/,https://www.sec.gov/Archives/edgar/data/789019/000095017024087843/msft-20240630.htm,data/raw/sec_10k_html/top100/chunk_01/MSFT/2024_MSFT_10k.html,data/processed/sec_10k_text/top100/chunk_01/MSFT/2024_MSFT_10k.txt,50041,19,3.796887,primary_text_sample,TRUE,,,7372,Services-Prepackaged Software,,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,99,5,0.050505,13,0.131313,6,0.060606,61,0.616162,14,0.141414,5,0.050505,13,0.131313,6,0.060606,61,0.616162,14,0.141414,25,0.252525,-0.363636,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
11,Microsoft,MSFT,789019,0000789019,2025,success,,10-K,2025-07-30,2025-06-30,0000950170-25-100235,msft-20250630.htm,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/,https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm,data/raw/sec_10k_html/top100/chunk_01/MSFT/2025_MSFT_10k.html,data/processed/sec_10k_text/top100/chunk_01/MSFT/2025_MSFT_10k.txt,44008,10,2.272314,primary_text_sample,TRUE,,,7372,Services-Prepackaged Software,,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,87,4,0.045977,20,0.229885,9,0.103448,37,0.425287,17,0.195402,4,0.045977,20,0.229885,9,0.103448,37,0.425287,17,0.195402,30,0.344827,-0.08046,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
12,JPMorgan Chase,JPM,19617,0000019617,2023,success,,10-K,2024-02-16,2023-12-31,0000019617-24-000225,jpm-20231231.htm,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/,https://www.sec.gov/Archives/edgar/data/19617/000001961724000225/jpm-20231231.htm,data/raw/sec_10k_html/major_missing/JPM/2023_JPM_10k.html,data/processed/sec_10k_text/major_missing/JPM/2023_JPM_10k.txt,175620,6,0.341647,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,0,0.0,2,0.666667,1,0.333333,0,0.0,0,0.0,0,0.0,2,0.666667,1,0.333333,0,0.0,0,0.0,1,0.333333,0.333333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
12,JPMorgan Chase,JPM,19617,0000019617,2024,success,,10-K,2025-02-14,2024-12-31,0000019617-25-000270,jpm-20241231.htm,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/,https://www.sec.gov/Archives/edgar/data/19617/000001961725000270/jpm-20241231.htm,data/raw/sec_10k_html/major_missing/JPM/2024_JPM_10k.html,data/processed/sec_10k_text/major_missing/JPM/2024_JPM_10k.txt,171279,20,1.167685,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,11,5,0.454545,4,0.363636,2,0.181818,0,0.0,0,0.0,5,0.454545,4,0.363636,2,0.181818,0,0.0,0,0.0,7,0.636363,0.636364,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
12,JPMorgan Chase,JPM,19617,0000019617,2025,success,,10-K,2026-02-13,2025-12-31,0001628280-26-008131,jpm-20251231.htm,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/,https://www.sec.gov/Archives/edgar/data/19617/000162828026008131/jpm-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/JPM/2025_JPM_10k.html,data/processed/sec_10k_text/top100/chunk_01/JPM/2025_JPM_10k.txt,166547,11,0.660474,primary_text_sample,TRUE,,,6021,National Commercial Banks,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,17,3,0.176471,9,0.529412,3,0.176471,0,0.0,2,0.117647,3,0.176471,9,0.529412,3,0.176471,0,0.0,2,0.117647,8,0.470589,0.470588,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
13,Costco Wholesale,COST,909832,0000909832,2024,success,,10-K,2024-10-09,2024-09-01,0000909832-24-000049,cost-20240901.htm,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/,https://www.sec.gov/Archives/edgar/data/909832/000090983224000049/cost-20240901.htm,data/raw/sec_10k_html/top100/chunk_01/COST/2024_COST_10k.html,data/processed/sec_10k_text/top100/chunk_01/COST/2024_COST_10k.txt,29643,2,0.674696,primary_text_sample,TRUE,,,5331,Retail-Variety Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
13,Costco Wholesale,COST,909832,0000909832,2025,success,,10-K,2025-10-08,2025-08-31,0000909832-25-000101,cost-20250831.htm,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/,https://www.sec.gov/Archives/edgar/data/909832/000090983225000101/cost-20250831.htm,data/raw/sec_10k_html/top100/chunk_01/COST/2025_COST_10k.html,data/processed/sec_10k_text/top100/chunk_01/COST/2025_COST_10k.txt,28992,2,0.689845,primary_text_sample,TRUE,,,5331,Retail-Variety Stores,,,44-45,Retail Trade,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0,1,0.5,0.5,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
14,Cigna Group,CI,1739940,0001739940,2023,success,,10-K,2024-02-29,2023-12-31,0001739940-24-000005,ci-20231231.htm,https://www.sec.gov/Archives/edgar/data/1739940/000173994024000005/,https://www.sec.gov/Archives/edgar/data/1739940/000173994024000005/ci-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/CI/2023_CI_10k.html,data/processed/sec_10k_text/top100/chunk_01/CI/2023_CI_10k.txt,91301,11,1.204806,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,23,2,0.086957,1,0.043478,2,0.086957,5,0.217391,13,0.565217,2,0.086957,1,0.043478,2,0.086957,5,0.217391,13,0.565217,17,0.739131,0.521739,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
14,Cigna Group,CI,1739940,0001739940,2024,success,,10-K,2025-02-27,2024-12-31,0001739940-25-000009,ci-20241231.htm,https://www.sec.gov/Archives/edgar/data/1739940/000173994025000009/,https://www.sec.gov/Archives/edgar/data/1739940/000173994025000009/ci-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/CI/2024_CI_10k.html,data/processed/sec_10k_text/top100/chunk_01/CI/2024_CI_10k.txt,75394,10,1.326365,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,27,3,0.111111,0,0.0,2,0.074074,3,0.111111,19,0.703704,3,0.111111,0,0.0,2,0.074074,3,0.111111,19,0.703704,24,0.888889,0.777778,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
14,Cigna Group,CI,1739940,0001739940,2025,success,,10-K,2026-02-26,2025-12-31,0001739940-26-000006,ci-20251231.htm,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000006/,https://www.sec.gov/Archives/edgar/data/1739940/000173994026000006/ci-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/CI/2025_CI_10k.html,data/processed/sec_10k_text/top100/chunk_01/CI/2025_CI_10k.txt,72139,12,1.663455,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,35,3,0.085714,1,0.028571,3,0.085714,3,0.085714,25,0.714286,3,0.085714,1,0.028571,3,0.085714,3,0.085714,25,0.714286,31,0.885714,0.8,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
15,Cardinal Health,CAH,721371,0000721371,2024,success,,10-K,2024-08-14,2024-06-30,0000721371-24-000056,cah-20240630.htm,https://www.sec.gov/Archives/edgar/data/721371/000072137124000056/,https://www.sec.gov/Archives/edgar/data/721371/000072137124000056/cah-20240630.htm,data/raw/sec_10k_html/top100/chunk_01/CAH/2024_CAH_10k.html,data/processed/sec_10k_text/top100/chunk_01/CAH/2024_CAH_10k.txt,56467,6,1.062568,primary_text_sample,TRUE,,,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,4,1,0.25,3,0.75,0,0.0,0,0.0,0,0.0,1,0.25,3,0.75,0,0.0,0,0.0,0,0.0,1,0.25,0.25,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,1,business_product_service_revenue
15,Cardinal Health,CAH,721371,0000721371,2025,success,,10-K,2025-08-12,2025-06-30,0000721371-25-000079,cah-20250630.htm,https://www.sec.gov/Archives/edgar/data/721371/000072137125000079/,https://www.sec.gov/Archives/edgar/data/721371/000072137125000079/cah-20250630.htm,data/raw/sec_10k_html/top100/chunk_01/CAH/2025_CAH_10k.html,data/processed/sec_10k_text/top100/chunk_01/CAH/2025_CAH_10k.txt,52825,4,0.757217,primary_text_sample,TRUE,,,5122,"Wholesale-Drugs, Proprietaries & Druggists' Sundries",,,42,Wholesale Trade,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,3,1,0.333333,1,0.333333,1,0.333333,0,0.0,0,0.0,1,0.333333,1,0.333333,1,0.333333,0,0.0,0,0.0,2,0.666666,0.666667,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
16,Nvidia,NVDA,1045810,0001045810,2023,success,,10-K,2023-02-24,2023-01-29,0001045810-23-000017,nvda-20230129.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/nvda-20230129.htm,data/raw/sec_10k_html/top100/chunk_01/NVDA/2023_NVDA_10k.html,data/processed/sec_10k_text/top100/chunk_01/NVDA/2023_NVDA_10k.txt,45532,36,7.906527,primary_text_sample,TRUE,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,86,8,0.093023,8,0.093023,0,0.0,61,0.709302,9,0.104651,8,0.093023,8,0.093023,0,0.0,61,0.709302,9,0.104651,17,0.197674,-0.511628,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
16,Nvidia,NVDA,1045810,0001045810,2024,success,,10-K,2024-02-21,2024-01-28,0001045810-24-000029,nvda-20240128.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,data/raw/sec_10k_html/top100/chunk_01/NVDA/2024_NVDA_10k.html,data/processed/sec_10k_text/top100/chunk_01/NVDA/2024_NVDA_10k.txt,48753,42,8.614854,primary_text_sample,TRUE,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,111,15,0.135135,9,0.081081,3,0.027027,70,0.630631,14,0.126126,15,0.135135,9,0.081081,3,0.027027,70,0.630631,14,0.126126,32,0.288288,-0.342342,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
16,Nvidia,NVDA,1045810,0001045810,2025,success,,10-K,2025-02-26,2025-01-26,0001045810-25-000023,nvda-20250126.htm,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000023/,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000023/nvda-20250126.htm,data/raw/sec_10k_html/top100/chunk_01/NVDA/2025_NVDA_10k.html,data/processed/sec_10k_text/top100/chunk_01/NVDA/2025_NVDA_10k.txt,49925,34,6.810215,primary_text_sample,TRUE,,,3674,Semiconductors & Related Devices,,,31-33,Manufacturing,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,134,24,0.179104,13,0.097015,2,0.014925,73,0.544776,22,0.164179,24,0.179104,13,0.097015,2,0.014925,73,0.544776,22,0.164179,48,0.358208,-0.186567,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,3,ai_cloud_platform_infrastructure
17,Meta Platforms,META,1326801,0001326801,2023,success,,10-K,2024-02-02,2023-12-31,0001326801-24-000012,meta-20231231.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/,https://www.sec.gov/Archives/edgar/data/1326801/000132680124000012/meta-20231231.htm,data/raw/sec_10k_html/major_missing/META/2023_META_10k.html,data/processed/sec_10k_text/major_missing/META/2023_META_10k.txt,72221,28,3.876989,primary_text_sample,TRUE,,,7370,"Services-Computer Programming, Data Processing, Etc.",,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,53,10,0.188679,11,0.207547,0,0.0,9,0.169811,23,0.433962,10,0.188679,11,0.207547,0,0.0,9,0.169811,23,0.433962,33,0.622641,0.45283,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
17,Meta Platforms,META,1326801,0001326801,2024,success,,10-K,2025-01-30,2024-12-31,0001326801-25-000017,meta-20241231.htm,https://www.sec.gov/Archives/edgar/data/1326801/000132680125000017/,https://www.sec.gov/Archives/edgar/data/1326801/000132680125000017/meta-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/META/2024_META_10k.html,data/processed/sec_10k_text/top100/chunk_01/META/2024_META_10k.txt,73929,32,4.328477,primary_text_sample,TRUE,,,7370,"Services-Computer Programming, Data Processing, Etc.",,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,69,14,0.202899,19,0.275362,0,0.0,12,0.173913,24,0.347826,14,0.202899,19,0.275362,0,0.0,12,0.173913,24,0.347826,38,0.550725,0.376812,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
17,Meta Platforms,META,1326801,0001326801,2025,success,,10-K,2026-01-29,2025-12-31,0001628280-26-003942,meta-20251231.htm,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/,https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/META/2025_META_10k.html,data/processed/sec_10k_text/top100/chunk_01/META/2025_META_10k.txt,76034,32,4.208644,primary_text_sample,TRUE,,,7370,"Services-Computer Programming, Data Processing, Etc.",,,51,Information,sic_exact_sector_override,success,,master_frame,TRUE,TRUE,TRUE,TRUE,109,17,0.155963,28,0.256881,3,0.027523,24,0.220183,37,0.33945,17,0.155963,28,0.256881,3,0.027523,24,0.220183,37,0.33945,57,0.522936,0.302752,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
18,Elevance Health,ELV,1156039,0001156039,2023,success,,10-K,2024-02-21,2023-12-31,0001156039-24-000015,elv-20231231.htm,https://www.sec.gov/Archives/edgar/data/1156039/000115603924000015/,https://www.sec.gov/Archives/edgar/data/1156039/000115603924000015/elv-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/ELV/2023_ELV_10k.html,data/processed/sec_10k_text/top100/chunk_01/ELV/2023_ELV_10k.txt,81522,2,0.245333,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,2,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,1,0.5,0,0.0,1,0.5,0.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,0,privacy_data_law_protection
18,Elevance Health,ELV,1156039,0001156039,2024,success,,10-K,2025-02-20,2024-12-31,0001156039-25-000010,elv-20241231.htm,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/,https://www.sec.gov/Archives/edgar/data/1156039/000115603925000010/elv-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/ELV/2024_ELV_10k.html,data/processed/sec_10k_text/top100/chunk_01/ELV/2024_ELV_10k.txt,83564,4,0.478675,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,13,3,0.230769,0,0.0,2,0.153846,1,0.076923,7,0.538462,3,0.230769,0,0.0,2,0.153846,1,0.076923,7,0.538462,12,0.923077,0.846154,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
18,Elevance Health,ELV,1156039,0001156039,2025,success,,10-K,2026-02-06,2025-12-31,0001156039-26-000013,elv-20251231.htm,https://www.sec.gov/Archives/edgar/data/1156039/000115603926000013/,https://www.sec.gov/Archives/edgar/data/1156039/000115603926000013/elv-20251231.htm,data/raw/sec_10k_html/top100/chunk_01/ELV/2025_ELV_10k.html,data/processed/sec_10k_text/top100/chunk_01/ELV/2025_ELV_10k.txt,80824,6,0.742354,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,15,2,0.133333,0,0.0,2,0.133333,2,0.133333,9,0.6,2,0.133333,0,0.0,2,0.133333,2,0.133333,9,0.6,13,0.866666,0.733333,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
19,Centene,CNC,1071739,0001071739,2023,success,,10-K,2024-02-20,2023-12-31,0001071739-24-000037,cnc-20231231.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/,https://www.sec.gov/Archives/edgar/data/1071739/000107173924000037/cnc-20231231.htm,data/raw/sec_10k_html/top100/chunk_01/CNC/2023_CNC_10k.html,data/processed/sec_10k_text/top100/chunk_01/CNC/2023_CNC_10k.txt,63157,1,0.158336,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,1,1.0,1.0,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,2,cybersecurity_attacks_security_threats
19,Centene,CNC,1071739,0001071739,2024,success,,10-K,2025-02-18,2024-12-31,0001071739-25-000027,cnc-20241231.htm,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/,https://www.sec.gov/Archives/edgar/data/1071739/000107173925000027/cnc-20241231.htm,data/raw/sec_10k_html/top100/chunk_01/CNC/2024_CNC_10k.html,data/processed/sec_10k_text/top100/chunk_01/CNC/2024_CNC_10k.txt,62075,25,4.027386,primary_text_sample,TRUE,,,6324,Hospital & Medical Service Plans,,,52,Finance and Insurance,sic_range_sector_crosswalk,success,,master_frame,TRUE,TRUE,TRUE,TRUE,15,4,0.266667,2,0.133333,3,0.2,0,0.0,6,0.4,4,0.266667,2,0.133333,3,0.2,0,0.0,6,0.4,13,0.866667,0.866667,5,privacy_data_law_protection,business_product_service_revenue,cybersecurity_attacks_security_threats,ai_cloud_platform_infrastructure,ai_use_legal_regulatory_risk,4,ai_use_legal_regulatory_risk
